review_id,rating,review_date,review_text,thumbs_up,review_length,rating_group,issues,issue_count,has_issue
9e97c367-1100-41e5-ab37-6dde76f49f27,1,2026-07-07 09:04:34,parah sih ini bca masa iya tiap hari ada potongan 20rb saldo berkurang 20rb,0,14,negative,unexplained_deduction,1,True
fef7f63f-69ff-44da-bf78-f02c07163d3b,1,2026-07-07 11:38:08,"Pelayanan bca mkin kacau/gak profesional, dl kl ktmau ctk buku tbgn, gnt kartu atm gak prl pakai ambil no antrian, tggl ngeprint di mesinny/dilayani 1 staff yg khss mlyni di msn ctk bk, ctk krt atm, bhkn sstpmpun bs mlyni, skrng mlh pk ambl no antrian alhasil semua nsbh numpuk jd 1 dr yg mau ke CS, ctk bk, gnt krt atm, dll, nah kl sdh bgt otmts antrian jd smkn pnjng, lm bg nsbh, ini nmnya kerja bodoh, apa cm cbng Citraraya ckpa yg bgt ya, apa semua cbng bc bgtu? Kl bnr berarti smkn tolol dong,,,",0,98,negative,customer_service,1,True
3be53866-c52b-4c67-a357-74d07f5534ae,5,2026-07-07 12:35:49,sangat memuaskan,0,2,positive,,0,False
2d1a4440-9419-415f-a32d-f1b4619aff40,1,2026-07-07 13:11:32,"sekarang jelek, sering gangguan indicator merah terus",0,7,negative,app_performance,1,True
0092246c-eed5-4e2b-8745-d764f7da0740,5,2026-07-07 13:13:50,bagus,0,1,positive,,0,False
4d6a2c60-3a6d-42c6-acef-f205129e2669,2,2026-07-07 13:42:59,sudah di restart bos jaringan full tetap sama merah,0,9,negative,app_performance,1,True
350881f7-3fc2-45de-bb8e-568aade524e9,2,2026-07-07 14:18:43,lemot banget,0,2,negative,app_performance,1,True
a670afcd-8644-4d88-a72a-466c747e9e18,4,2026-07-07 14:54:03,potongan admin itu tgl berapa sih? soalnya pernah tgl 15 trs tgl 1 juga pernah. pas ada yg transfer juga pernah kepotong 4rb pdhal dimutasi ngga ada transaksi apapun.,0,29,positive,transaction_failed_balance_deducted,1,True
2050600b-5522-46ab-89ee-cc249006418b,5,2026-07-07 15:34:16,bagus,0,1,positive,,0,False
9e38b7dd-8bc7-46f9-a0c4-d3716e3d4a50,5,2026-07-07 16:39:39,bagussss,0,1,positive,,0,False
8f7d1a00-2f1e-4965-be64-f9bb4faf051c,1,2026-07-07 17:21:46,"jaringan kenapa lampu indikator nya biasa tidak berubah padahal sdh pake jatingan yang bagus, tolong IT ataua apaun itu sistemnya diperbaiki",0,21,negative,indicator_light_stuck,1,True
543a8350-7f73-4817-94ab-06836b8ccd02,1,2026-07-07 17:48:32,"ini knpa sih mbeking nya ,,tiba tiba saldo saya gak ada lagi 400 RB lebih , di mutasi TDK ada pengeluaran, tapi malah saldo saya hilang 400 RB ..",1,29,negative,unexplained_deduction,1,True
73d30d82-eef1-481b-a791-e5c9cfcd7c51,5,2026-07-07 18:52:16,good,0,1,positive,,0,False
4c6c22dc-84e8-43f4-bc5d-b9ac5a729b79,1,2026-07-07 18:54:12,kecewa sekarang BCA banyak potongan admin g jelas dari mana datang nya tiba tiba saldo ku berkurang trus,0,18,negative,,0,False
f04245fd-286d-48ea-8d97-e1298c93be25,2,2026-07-07 18:58:45,"SUDAH MENGGUNAKAN DATA SELULER MENGGUNAKAN NOMOR YG DIPAKAI .saat ingin verifikasi wajah, malah dibawa ke menu awal terus, sinyal bagus, ruangan penyimpanan cukup dan diruang terbuka. sebelumnya pakai samsung Tab A9 bisa, ini untuk verifikasi selalu dibawa ke menu utama.",0,40,negative,face_verification_failure,1,True
68fcdc79-f266-4993-8f6c-31b1aeb1234c,1,2026-07-07 20:22:10,"knp ini bca udh 3 hari bufring terus,lampu indikator merah terus,padahal sinyal bagus buka apk lain lancar² saja ..tolong perbaiki",0,20,negative,indicator_light_stuck,1,True
ed059586-d26e-4743-939f-7ea57fa71b9c,5,2026-07-07 20:24:34,"The most stable banking app ever created. It rarely has downtime, transactions are lightning-fast, and the user interface is simple and straightforward",0,22,positive,,0,False
1b2cbb5a-1a5c-422d-ade1-53cc460257b9,2,2026-07-07 20:53:23,"udah 3x otp ga muncul"" sampe abis pulsa 15rb, knapa jd gini bgt ya. biasa nya skali otp langsung ada",0,20,negative,login_otp_access,1,True
8be20167-a4a4-4c78-81d7-8b50c26c998f,5,2026-07-07 21:39:12,Mantap,0,1,positive,,0,False
6ece0f51-2cec-42cf-8dae-6f8d07bbd757,5,2026-07-07 22:56:51,apl the best,0,3,positive,,0,False
937b9271-8d94-44a9-99e1-0ad2a9d4b8e5,5,2026-07-07 23:39:26,lovely,0,1,positive,,0,False
dcf3093f-b7ba-4d47-93ca-8150ed6ec164,1,2026-07-08 01:10:46,taik mau login sulit amat vermuk tidak bisa2,0,8,negative,login_otp_access,1,True
7b4e5b07-602d-4fc0-80cb-1e6480bd984b,1,2026-07-08 02:16:49,"saldo tiba2 hilang ,,catatan di mutasi tarik tunai di Alfamidi terdekat padahal saya ga tarik tunai gmna BCA makin ksini makin kaco katanya bank terpercaya di Indonesia",0,27,negative,,0,False
dfdd1c0a-b11e-4967-8cca-738c7dee1fb9,1,2026-07-08 04:51:57,susah sekali verifikasinya,0,3,negative,,0,False
a6b4bf12-e32d-4b14-85a7-a3b4c701bc47,5,2026-07-08 05:54:23,sangat bermanfaat,0,2,positive,,0,False
e9cf1c4a-edac-4a1e-a912-0e36504a446a,5,2026-07-08 06:10:26,program dan sistem kerja keren keren keren .. pelayanan sangat baik,0,11,positive,,0,False
d4040a25-1a5c-4f7d-acad-1bf0b446c637,5,2026-07-08 06:53:38,"sipp,bagus",0,1,positive,,0,False
32b1e056-6ff8-48d1-b1f5-1e1e21c2c8e1,1,2026-07-08 07:47:00,kalau verifikasi wajah tidak bisa dilakukan secara mandiri kenapa selalu gagal. kamera depan saya 16 mp loh di tiadakan saja sekalian dan wajibkan konsumen datang langsung ke kantor. buat apa tipu tipu informasi,0,33,negative,face_verification_failure,1,True
03c1dc6d-01df-483b-b343-03a61dc9741a,5,2026-07-08 08:19:58,sangat bagus,0,2,positive,,0,False
7c5e715f-bbb2-4a30-88e5-5aa78a40132e,5,2026-07-08 08:38:19,ok,0,1,positive,,0,False
21cf0f0e-f80a-43a1-a7c2-d18ae394fcfd,1,2026-07-08 08:40:42,bca lg knpa sih pembayaran gak bisa,0,7,negative,,0,False
2d1b2c81-989c-4a25-a77c-2dbb3facaf1d,5,2026-07-08 11:40:50,mantab,0,1,positive,,0,False
17e0e48a-39f5-40e5-9363-9d1d1c96db3c,4,2026-07-08 11:57:55,"kenapa setiap buka mbanking, selalu force close pertama, di buka ke 2x baru aman udah update aplikasi dan android juga udah update",0,22,positive,app_performance,1,True
7c3d2fca-c256-4aad-8a33-4de024d5a62a,5,2026-07-08 16:51:47,mantap cukup bagus kribel,0,4,positive,,0,False
ef6c4b0c-9ce9-40ed-9bfd-57f7978f7dfb,5,2026-07-08 17:03:42,Mempermudah bertransaksi ..,0,3,positive,,0,False
130cf719-2117-4790-b58a-a41231f64e88,1,2026-07-08 17:21:15,sumpahnya bca mobile sampah banget skrg mau bayar qris gagal mulu,0,11,negative,transaction_failed_balance_deducted,1,True
f1a61b83-2598-448b-8554-e87be31154a4,5,2026-07-08 18:11:31,five stars again for this apps.thanks forr debeloper.,1,8,positive,,0,False
cf220692-7add-44e9-bc93-13f14dd4d028,5,2026-07-08 19:31:04,ok,0,1,positive,,0,False
34aaf8dd-05fe-4c82-95a6-04081f178757,1,2026-07-08 21:47:43,jelek anj,0,2,negative,,0,False
0bd4f4f8-d04d-404d-8ed9-1b6f2c35324c,5,2026-07-08 22:05:51,proses mudah dn cepat,0,4,positive,,0,False
55e99492-ef59-4506-bd8f-cc917192a628,1,2026-07-08 22:55:34,"Sering minta verifikasi ulang, padahal kartu yang saya gunakan sudah terdaftar Mbanking juga pas login, jadi menyebalkan ketika harus verifikasi login ulang mau bayar pulsa lagi pas kirim pesan. beberapa kali harus menghabiskan pulsa? tolong diperbaiki.",8,36,negative,,0,False
bf726874-8768-4195-856b-1596155c89ea,1,2026-07-08 23:10:14,ribet email segala ga jelas,0,5,negative,,0,False
661676fa-fa62-4c7c-a54d-ecf22359107b,1,2026-07-08 23:41:56,saya tidak bisa membuka BCA mobile !!,0,7,negative,,0,False
f7d00878-fd2e-4b5f-905a-b35fc89dd0c9,1,2026-07-09 00:42:41,"buruk sekali jaringan aplikasi ini, kadang muter2 trs, trs parahnya di inbox qr tdk masuk laporannya padahal saldo sdh terpotong.",0,20,negative,,0,False
abafce27-6302-4270-a28c-27af58e0100f,5,2026-07-09 09:03:53,"jangan memaksa untuk updatee, memori saya selalu penuh, jd menyusahkan",0,10,positive,,0,False
b33567e6-3f55-4794-a97f-ee8de7892f8d,1,2026-07-09 09:07:37,sinyal bagus juga lampu indikator gak ijo ijo kalo bisa dihilangkan saja karena hanya menghambat,0,15,negative,indicator_light_stuck,1,True
d4afc896-2111-4ccd-9c2f-d80503357739,5,2026-07-09 10:48:43,sangat baik,0,2,positive,,0,False
9c40339a-f236-4fdf-8ef8-e9fa10f80c18,5,2026-07-09 11:33:32,sangat membantu keuangan saya,0,4,positive,,0,False
764dc0ff-226f-446e-8977-07e1e3c9fc72,1,2026-07-09 12:10:45,"verifikasi ulang ribet, pesan udah terkirim, pulsa berkurang, tetapi mental dan balik lagi harus mengirim sms",1,16,negative,,0,False
3bd2e334-3979-4b75-960b-482b473108b4,1,2026-07-09 12:33:30,aplikasi opo iki ruwettttt,0,4,negative,,0,False
c1d8ca77-a43d-44d5-a95d-f6915154f612,5,2026-07-09 13:39:30,ok,0,1,positive,,0,False
a3489bf0-6d72-4ab1-99ad-041eb2dc84ce,4,2026-07-09 17:06:50,"perbaikin dong ikon nya, kureng banget ini ikon nya",0,9,positive,ui_ux_regression,1,True
295f9b6c-006b-4f45-bc60-b4f27282a7fd,5,2026-07-09 17:14:14,bagus banget,0,2,positive,,0,False
d8de7fb2-a924-42db-a3aa-08b48aa93560,4,2026-07-09 19:30:56,saya sudah dua kali beli token PLN melalui bca saldo saya sudah berkurang tapi nomor token PLN nya tidak ada sudah dicek di inbox pun tidak ada yg masuk,1,29,positive,,0,False
a41812d2-f059-4823-9afa-c56948603cc8,5,2026-07-09 19:41:03,bagus,0,1,positive,,0,False
93220867-1941-4376-a764-ea082f577ec0,3,2026-07-09 20:18:12,"kenapa susah sekali sistem verifikasi wajahnya, aduh jadi tertunda semua tolong dibantu min, dipermudah.",0,14,neutral,face_verification_failure,1,True
af6a7bb4-5514-4f22-82a0-466ba1e97e84,5,2026-07-09 20:33:57,bagus,0,1,positive,,0,False
27f77150-c86d-4b9c-9174-6a9cd8e2f793,1,2026-07-09 20:58:52,"saran aja, sebaiknya lampu indikator ini di nonaktifkan saja sperti aplikasi lain pada umumnya, ini sangat menghambat transaksi, kdang muncul kadang tidak, dan sering bikin gagal transaksi",0,27,negative,indicator_light_stuck,1,True
23334b80-b913-4f98-85b6-8651faf98d91,1,2026-07-09 21:58:39,Tolong saya pembayaran Pake Qris tapi gak masuk padahal saldo udah kepotong,0,12,negative,transaction_failed_balance_deducted,1,True
94ead006-eee9-4632-b7a9-d750923da276,5,2026-07-09 22:01:59,bca selalu d hati,0,4,positive,,0,False
49240738-c888-4f07-a3bd-4aecc89f90af,1,2026-07-09 22:04:27,tolong dong jangan ribet buat vertivikasih wajah saya kamera depan nya jelek cari tempat terang terus heran,0,17,negative,,0,False
29eb66eb-907c-46c7-937d-566723b6b084,5,2026-07-09 22:37:33,ok,0,1,positive,,0,False
4bb12034-83c8-49ed-b6d0-9e30e13b3aac,5,2026-07-09 22:47:31,sangat baik,0,2,positive,,0,False
5fbe986a-feb9-4fa7-9859-3ac63d12cd67,5,2026-07-09 22:56:30,transaksi aman pakai bcamobile dan untuk menabug,0,7,positive,,0,False
429cc857-e473-486e-95bc-a3d488e5d610,5,2026-07-09 23:26:33,trima kasih BANK BCA,0,4,positive,,0,False
fa2e194b-d920-46c2-885a-74b192028050,1,2026-07-10 00:38:39,"UANG AKUU ILANG TERUSSS, GMN SIH??!!! GASUKAAAA",0,7,negative,unexplained_deduction,1,True
7bd16ff4-fd39-4874-a6d4-39275db33302,1,2026-07-10 01:03:32,MAKIN DI UPDATE MAKIN BEGOK QRIS NYA JINK,0,8,negative,,0,False
e95b523e-da90-4bdb-bff3-e133e071acce,5,2026-07-10 01:10:46,mantap,0,1,positive,,0,False
5af382f0-b937-4188-8721-6ce53abf9191,5,2026-07-10 02:46:05,tolong sya lupa no ATM 🙏🙏gimna sya cara melihat yah karna kmarin sya ganti hp. 🥹🥹,0,16,positive,,0,False
dd3d297e-596f-452c-b52e-c35181982f45,1,2026-07-10 07:13:36,di update makin tolol,0,4,negative,,0,False
daee034f-ba55-4ef2-8d38-93a096e66f9e,3,2026-07-10 08:31:51,"kirain belum update aplikasi sudah di cek ternyata sudah update,Seharian ini mau transfer ke virtual account ga bisa,bayar qris ga bisa, mohon segera diperbaiki secepatnya.",1,25,neutral,,0,False
7748d26b-8777-456d-a36b-a94cfa044d08,1,2026-07-10 09:16:38,sangat tidak memuaskan tanpa konfirmasi langsung memotong saldo yg ada di dalam rekening untuk biaya kartu ATM dengan nominal 25rb udh lahh tiap bulan ada pemotongan saldo 10rb ehh tambah lagi biaya tambahan kartu atm. sangat2 mengecewakan dan tidak nyaman mau berahli ke bank lain saja,0,46,negative,,0,False
eb79e023-e009-459a-b1e9-87cb4597c776,5,2026-07-10 11:04:45,aplikasi yg bagus n mudah wat transaksi,0,7,positive,,0,False
1e6e0875-ae7f-44eb-86da-cb5fd647d987,5,2026-07-10 12:24:59,bagus,0,1,positive,,0,False
46714f98-6893-4c76-a1cd-8c8ad70a55c4,5,2026-07-10 12:29:55,Good,0,1,positive,,0,False
82b0c5c3-6dc1-4d3a-96bc-9eab84e03f89,5,2026-07-10 12:31:28,good,0,1,positive,,0,False
19ecbe96-01b5-450b-9477-3c63d984728e,1,2026-07-10 12:42:54,login eror mulu,0,3,negative,app_performance,1,True
1abbb6ae-2957-4c85-9b92-1bf6cda04a01,1,2026-07-10 12:44:16,"kenapa 2 hari ini saya tidak bisa transaksi dengan Bca mobile.. lampu indikator sll merah.. sblm"" nya sangat susah menggunakan qris.. di saat transaksi lampu indikator sll berubah dar hijau mnjadi biru, dn saya harus mengulang lgi.. disaat ulang lampu mnjdi merah.",0,42,negative,indicator_light_stuck,1,True
1781176b-f06d-4c32-ac04-6d114e827cd2,2,2026-07-10 13:16:09,"semenjak update tampilan apk kurang menarik, tambah lagi tahun ini pembayaran lewat QRIS lelet, malu maluin pengguna saat transaksi",0,19,negative,,0,False
5ef9f68a-5fd6-4c5d-9055-68dc87319499,5,2026-07-10 16:20:50,"saya sudah membeli weekly diamond mobile legend seharga 32000,dan saldo sudah terpotong tetapi weekly diamond nya belom masuk, tolong dong admin",0,21,positive,unexplained_deduction,1,True
49b37c8f-d55c-4980-befe-735ce452deb5,5,2026-07-10 16:30:31,sekarang BCA gak lagi canggih... sekarang setiap ada yang transfer ke kita.. pemberitahuan notifikasi tidak lagi menyala..... jadi kita gak tau lagi kalo ada uang masuk.....,0,26,positive,,0,False
95319ef8-1f70-4264-b625-7d4742d92518,1,2026-07-10 17:40:13,Parah susah buat transfer. selalu merah lampu indikator,0,8,negative,indicator_light_stuck,1,True
b8af28f0-dda8-4321-bae2-30485134d1c1,5,2026-07-10 18:06:27,sangat memuaskan untuk BCA Mobile,0,5,positive,,0,False
3e755670-f6c1-49a9-82f1-69c9ceff157a,1,2026-07-10 18:14:42,Sebulan 2 kali kena potong admin 20k,0,7,negative,,0,False
0def2e7e-b53b-4db3-b354-4b768726578a,5,2026-07-10 18:27:34,worth it,0,2,positive,,0,False
c4691d02-e0c5-46d2-8b4c-cd5470995f79,5,2026-07-10 18:41:41,mantap,0,1,positive,,0,False
8009ae30-b0bc-44b9-9047-c3a2dfd6c188,1,2026-07-10 20:31:06,parah banget pulsa Ampe abis buat daftar mbangking masa SMS ga ada balesan nya udah berapa kali kirim SMS ga ada balesannya,0,22,negative,,0,False
928130b5-a335-414f-bcc0-77015d1b8a30,4,2026-07-10 20:58:57,coba,0,1,positive,,0,False
2d0ff038-09e6-42e1-b03b-742c131bc595,5,2026-07-10 21:02:58,bagus dan membantu,0,3,positive,,0,False
61ede29e-eb44-4180-a12a-45b1968fac18,5,2026-07-10 21:23:13,sangat mebantu,0,2,positive,,0,False
4a2b7b91-21cb-4beb-96eb-70507954be96,5,2026-07-10 21:24:09,mantap,0,1,positive,,0,False
813872db-2881-4379-af7f-478668450fb9,5,2026-07-10 21:48:23,Maaf...ni lokasi harus aktifin truz? Fungsinya biar ap ya?,0,9,positive,,0,False
52b10246-b923-497c-a675-c1a1b0a02b00,5,2026-07-10 22:35:52,"respon cepat,terimakasih",0,2,positive,,0,False
70d95462-5377-49de-8541-cdf02e979150,5,2026-07-11 01:08:53,sangat mudah,0,2,positive,,0,False
76d930e8-54b6-4d48-ae22-1d057877304a,5,2026-07-11 02:21:05,bagus,0,1,positive,,0,False
e84e9057-d10d-43c3-97c8-27aae74f3d7c,1,2026-07-11 04:12:16,"scan barcode versi yang sekarang kok lama banget, muter terus padahal sinyal bagus, lampu indikator hijau",0,16,negative,indicator_light_stuck,1,True
4d48be0d-bfbc-4c9a-ac0f-dd55d1d8a3c9,1,2026-07-11 04:38:09,"kode otp lemot, aplikasi terlemot",0,5,negative,"login_otp_access,app_performance",2,True
d11945e9-4c26-4fc8-b4e7-3a72a1b34614,5,2026-07-11 05:32:29,mantap,0,1,positive,,0,False
d4ec71d4-6430-4349-8b8b-24c7ba950263,3,2026-07-11 05:36:49,tolong tambahin fitur ganti nomer,0,5,neutral,,0,False
1d630384-a7e2-4664-bf5d-416a49600741,5,2026-07-11 07:36:44,sangat membantu,0,2,positive,,0,False
4a5d6fe4-d63c-43a4-b55d-facba01a8ceb,5,2026-07-11 07:49:09,"gimana cara mendapatkan notifikasi uang masuk keluar, udah di upgrade tapi ttp gk ada notifnya",0,15,positive,,0,False
5a30830d-e08f-4318-a510-2b963a775378,5,2026-07-11 08:12:31,"BCA Mobile delivers a secure and reliable mobile banking experience with fast transactions, a user-friendly interface, and comprehensive banking features. It is an excellent application for managing personal finances efficiently",0,30,positive,,0,False
e8fdf208-4179-4db4-8dae-9e63463450b8,5,2026-07-11 09:01:21,mantap,0,1,positive,,0,False
6b35a5ae-c1d6-4bf4-bddf-46778fc26933,3,2026-07-11 09:06:26,baik,0,1,neutral,,0,False
364cce54-7205-4d59-b5f2-4bd2b999f778,1,2026-07-11 09:21:54,sytahu saldo bca sya sblmnya dan sy tf ke rek bca sya krna mau tarik tunai di atm bca. sblm tarik tunai sya cek saldo tb2 terpotong gktau uangnya kmna. dn di mutasi jg tdk ada ktrangan saldo terptong kemana. sya komplain prtama malah dibilang buka rekening baru. ke2 dibilang gkada transaksi terpotong kalau gkada dimutasi. klo emg ptongan admin tiap bulan jg sy tau ada dimutasi nya dan nominal tdk sebesar itu! gkada solusi dn bertele2.,0,77,negative,customer_service,1,True
4369c8a9-3fb4-45dc-88e9-04089cb9e0c4,5,2026-07-11 09:33:48,ok,0,1,positive,,0,False
59c0ec49-4f88-4bfa-9d8d-1b75407c1a60,5,2026-07-11 11:16:01,sangat baik,0,2,positive,,0,False
95659672-3555-4f32-b980-4d6e2e233ac5,5,2026-07-11 11:29:06,bagus,0,1,positive,,0,False
1c12d520-4a41-40af-bca0-28a19bd89fa6,5,2026-07-11 11:34:07,selama pkai ini nyaman ja,0,5,positive,,0,False
39d652ae-3a6d-433c-90d7-fa9ba0fe361f,5,2026-07-11 13:45:03,ok,0,1,positive,,0,False
eac384d7-b6ff-4bc9-b339-f3bf72fb05b2,1,2026-07-11 14:58:40,BCA kali ini payah.. duit udah berhasil transfer tapi dana ga masuk.. aplikasi yg payah.. erroran skrg.,0,17,negative,app_performance,1,True
9a2ee23c-7c3e-4395-9cd7-7a2fe8719dde,4,2026-07-11 18:25:38,tolong tingkatkan limit tarik tunai tanpa kartunya boss,0,8,positive,,0,False
3e80a7ba-0926-4242-960b-ee3879cf4ee2,3,2026-07-11 18:57:47,"bisa tidak klo tidak menggunakan kartu sim ,tp menggunakn email",0,10,neutral,,0,False
66fa8c5a-c457-4b44-9401-119a84e6461c,5,2026-07-11 19:30:42,lebih mudah,0,2,positive,,0,False
86c282ab-83fc-4641-8f02-c5ff3f7d89c5,5,2026-07-11 20:08:59,Apakah sedang gangguan kak min mau top up dana gabisa,0,10,positive,app_performance,1,True
df0c03f7-40c9-4f2c-aec8-3153e10aeb8a,5,2026-07-11 20:12:11,"optimalkan kinerja dan performanya, terimakasih",0,5,positive,,0,False
5c416820-573d-4dd4-8e59-619776fc5b50,1,2026-07-11 20:21:17,bca sekarang kaya lemot,0,4,negative,app_performance,1,True
77a4c1ce-43a7-425b-8ca3-9ad3ee2aad21,4,2026-07-11 22:10:46,mantaf,0,1,positive,,0,False
2d24739b-3506-4aa4-8115-8b619a18e44c,5,2026-07-11 22:33:07,"bagus , mudah dan cepat",0,5,positive,,0,False
11cf4af0-dabb-43c3-b3a4-c07821ed1c7e,5,2026-07-11 22:44:58,kerja,0,1,positive,,0,False
ec8d3cf7-ad45-4082-ba88-1adb342c1b6d,1,2026-07-12 00:15:52,sekarang bca klo jam12 gabisa transaksi,0,6,negative,,0,False
1e6eb245-e81f-4070-bc79-1b0f6b6fda22,2,2026-07-12 00:21:47,"pemeliharaan sistem mulu, sangat menganggu",0,5,negative,maintenance_downtime,1,True
54bfb809-eb57-4268-bcdc-22daafb4b8df,1,2026-07-12 00:27:47,"kalau maintenance jangan dari jam 00.00 dong! jam 00.00 orang2 masih beraktivitas! jam 02.00 pagi baru tuh udah pada tidur! lagi antri bensin, pas mau qris malah maintenance, udah antri panjang2, jadi gak bisa isi bensin, banking nyusahin, masa kalah sama BRI, bahkan Ganesha, LOL",0,45,negative,maintenance_downtime,1,True
546a142f-2438-495c-a363-ec1d2ef2fa82,1,2026-07-12 00:33:02,"GUE BENCI, SERING UPDATE PEMELIHARAAN MULU TENGAH MALAM DAN BARU BISA DIGUNAKAN PAGI. GUA MAU PESEN TIKET DARURAT JADI KAGAK BISA BAYAR COK, KURANG KURANGIN DEH UPDATE TERUS, PEMELIHARAN JUGA DIJADWAL DIKASIH NOTIF KEK DIHP JANGAN PAS BUKA APLIKASI MENDADAK KAGAK BISA. BAYAR ADMIN MAHAL MAHAL KAGAK BISA DIGUNAKAN 24JAM APA APAAN INI. INDIKATORNYA JUGA SERING BANGET UDAH IJO TAPI LOADING MULU, TRANSAKSI TERHAMBAT TAPI SALDO TERPOTONG. MENU MENU NYA JUGA RIBET KURANG, DAN JADUL NGEJADUL BET",0,77,negative,maintenance_downtime,1,True
6e9d0776-444f-4dec-9265-1357f0fe57a5,1,2026-07-12 00:33:09,geblek masa pemeliharaan sitem sampe 6jm .. sueeee .. tapatuttapatut ... gabagus ..,0,13,negative,maintenance_downtime,1,True
f144ffe0-2ae8-4e76-9474-9cb0939ca954,1,2026-07-12 00:38:55,makin lama makin buruk ajja bca sering bgt ada gangguan klo jam 1mlm,0,13,negative,app_performance,1,True
263387af-70c4-4c49-803c-8a12ea1b1926,1,2026-07-12 00:40:42,proses lama,0,2,negative,,0,False
b3d52412-e316-4d22-938c-f52bb2d6968d,1,2026-07-12 00:54:11,sering banget maintenance system begini parah bca lagi urgent transaksi jadi repot.,0,12,negative,maintenance_downtime,1,True
212f73fe-61b4-4462-8a43-24f0f406c369,1,2026-07-12 01:03:24,saldo saya tiba tiba hilang ada transaksi yg sya tidak pernah malakukan,0,12,negative,unexplained_deduction,1,True
eb30ced3-12b0-4220-bdae-5e7dbf6bbc1f,3,2026-07-12 01:09:06,kebanyakan pemeliharaan sistem nya . kalo LG urgent suka emosi,0,10,neutral,maintenance_downtime,1,True
87ad9eaf-7f17-4ffb-90be-44acd9be34b6,1,2026-07-12 01:22:49,eh klo perawatan aplikasi tau waktu lahhhh,0,7,negative,,0,False
7bbaae6e-214d-4ca8-b594-55f3e9b83823,5,2026-07-12 01:59:43,mantap,0,1,positive,,0,False
0a4a3b4f-aeb8-40a0-97e9-a2229289ac1c,5,2026-07-12 01:59:47,mantap,0,1,positive,,0,False
92033383-272d-4bb1-ad56-efedf76e136a,1,2026-07-12 02:00:13,"ini bagaimana sih, saya mau pulang jam 1 malam tidak bisa gara gara bca mobile tidak bisa digubakan dan baru bisa digunakan jam 5 subuh",0,25,negative,,0,False
42ffa5b3-378a-44e4-9385-9d258c179154,1,2026-07-12 02:04:24,maintenance boleh tapi langsung arahkan!!! orang masuk ke bank itu untuk transaksi . kasi solusi / arahan di tampilan layar mobile bca!!! gitu aja kok harus di ajarin sih!!! ATM bisa?,0,31,negative,maintenance_downtime,1,True
b002e083-4f91-4efb-bfb5-8f3f2683b523,5,2026-07-12 02:10:47,mentent nya lama banget sih,0,5,positive,,0,False
f0498397-a53c-44c9-a7b1-4c098566bcb7,1,2026-07-12 02:33:22,Aplikasi kaga jelas klo malem Minggu di atas jam 12 malem kaga bisa di pake perbaikan sistem Mulu kaga jelas.mendingan bank laen,0,22,negative,maintenance_downtime,1,True
b5d5fb1b-4536-4e04-bb58-410e69dca841,3,2026-07-12 03:05:36,gangguannya lama bnget pemeliharaan sistemnya. bisa kerja ga sih,0,9,neutral,maintenance_downtime,1,True
68de0466-c193-4317-accf-46c839cbad39,2,2026-07-12 03:32:03,LAMA BNR GANGGUAN NYA,0,4,negative,app_performance,1,True
ef3c8e91-2a3c-483b-8945-940a3f15d0ca,4,2026-07-12 03:52:19,kenapa sekarang-sekarang M-BANKING BCA sering bgt gangguan/pemeliharaan?,0,7,positive,"app_performance,maintenance_downtime",2,True
896dd309-2c4e-4e50-b311-f4fc95d280aa,1,2026-07-12 04:01:40,maitenamce lama,0,2,negative,,0,False
ff68a8e6-dccf-4b21-bde8-edf4e0085a60,5,2026-07-12 04:08:10,ok,0,1,positive,,0,False
c23cc68d-1808-438b-bec6-641a37827ef7,2,2026-07-12 04:10:51,"maintenance lu bikin ribet orang ,gak semua orang ada kartu ,sewaktu waktu kartu hilang atau ketinggalan jadi ribet",0,18,negative,maintenance_downtime,1,True
a71d2025-816f-4f70-a240-131776c99152,1,2026-07-12 04:11:14,bca skrng jelek gila update,0,5,negative,,0,False
d108afc7-45a0-4f56-b91e-a4161711748c,5,2026-07-12 04:17:40,mentaince lama banget,0,3,positive,,0,False
b9d63bdb-0f27-449a-85c1-903cd88e2be2,5,2026-07-12 04:30:20,Mantap BCA ku ... Semoga jaya selalu,0,7,positive,,0,False
1f9e6b04-a7dd-49dd-be73-056292637a02,1,2026-07-12 04:39:56,saya heran apa team magement bca tidak punya logika berfikir..maintenance dilakukan pada hari sabtu malm minggu sedang itu waktu akhir pekan bnyak yg membutuhkan aktivitas m-banking..,0,26,negative,maintenance_downtime,1,True
180717a3-5787-4b39-b196-591524207746,1,2026-07-12 04:45:49,"giliran ada keperluan mendesak malah sistem pemeliharaan kecewa banget pake apk ini hedeh, kacau , kacau , kacau hedeh",0,19,negative,maintenance_downtime,1,True
b31c2ad9-4af2-44f5-9efc-18743527b0b6,3,2026-07-12 04:48:15,Apk Se penting ini dan sering di pakai dalam ke ada'an urgent kok malah sering maintenance . malu lagi mau bayar makan malah gak bisa,1,25,neutral,maintenance_downtime,1,True
064bfb65-8261-4f0d-aaba-495f4e5e821e,1,2026-07-12 05:57:10,"makin kesini makin tidak maksimal , pemeliharaan sistem terus hampir tiap bulan..",0,12,negative,maintenance_downtime,1,True
f7f2a20a-631c-4cd8-ad0b-191767ced6ec,1,2026-07-12 06:58:59,"klo ada maintenance, harusnya kasih notifikasi dulu sebelumnya. TF jadi gagal.",0,11,negative,maintenance_downtime,1,True
